YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201305,75608,456515,2,.36,"E","MEREDOSIA",39.83,-90.5632,3949800,9033792
201305,75608,456515,3,3.17,"SSW","MEREDOSIA",39.7876,-90.5929,3947256,9035574
201305,75608,456515,4,1.78,"SSW","MEREDOSIA",39.8062,-90.5828,3948372,9034968
201305,75608,456515,5,.11,"NNE","MEREDOSIA",39.8315,-90.5692,3949890,9034152
201305,75608,456515,6,2.65,"NNW","MEREDOSIA",39.8654,-90.5891,3951924,9035346
201305,75608,456517,1,2.86,"N","NAPLES",39.7914,-90.6,3947484,9036000
201305,75608,456517,2,2.63,"NNE","NAPLES",39.7864,-90.5857,3947184,9035142
201305,75608,456517,3,3.48,"SW","NAPLES",39.7144,-90.6463,3942864,9038778
201305,75608,456517,4,4.66,"WSW","GLASGOW",39.5242,-90.5608,3931452,9033648
201305,75608,456517,5,5.68,"WSW","GLASGOW",39.5185,-90.5785,3931110,9034710
201305,75608,456517,6,4.17,"SW","NAPLES",39.7073,-90.6555,3942438,9039330
201305,75609,456437,1,.69,"S","DISCO",42.67,-83.03,4240200,831800
201305,75609,456439,1,3,"S","DECKERVILLE",43.4866,-82.73,4329196,8243800
201305,75609,456440,1,1,"NNE","WYANDOTTE",42.2134,-83.1625,4212804,839750
201305,75610,456443,1,1,"NNE","WYANDOTTE",42.2134,-83.1625,4212804,839750
201306,75612,456494,1,1.47,"SSE","HIGHLAND",41.7,-73.97,4142000,7358200
201306,75612,456496,1,.51,"E","ATHENS",42.27,-73.81,4216200,7348600
201306,75612,456497,1,.5,"E","MANHEIM CENTER",43.05,-74.79,433000,7447400
201306,75612,456498,1,1.88,"NE","LITTLE FALLS",43.0702,-74.8451,434212,7450706
201306,75612,456501,1,.5,"E","MANHEIM CENTER",43.05,-74.79,433000,7447400
201306,75612,456502,1,.7,"E","CASTLETON ON HUDSON",42.5316,-73.7565,4231896,7345390
201306,75612,456507,1,.45,"SSE","STONY PT",42.544,-73.7464,4232640,7344784
201306,75612,456507,2,.39,"S","STONY PT",42.5445,-73.7508,4232670,7345048
201306,75612,456507,3,.56,"E","CASTLETON ON HUDSON",42.5291,-73.759,4231746,7345540
201306,75612,456507,4,.68,"NNW","CASTLETON ON HDSN AR",42.5288,-73.7559,4231728,7345354
201306,75612,456513,1,1.61,"ESE","CANAJOHARIE",42.8922,-74.54,4253532,7432400
201306,75612,456513,2,0,"N","CANAJOHARIE",42.9,-74.57,4254000,7434200
201306,75612,456513,3,.52,"N","CANAJOHARIE",42.9075,-74.5701,4254450,7434206
201306,75612,456513,4,1.12,"ENE","CANAJOHARIE",42.9055,-74.5491,4254330,7432946
201306,75612,456533,1,.51,"E","CLINTON CORNERS",41.83,-73.76,4149800,7345600
201306,75612,456533,2,.53,"WSW","UPTON LAKE",41.8275,-73.7597,4149650,7345582
201306,75612,456533,3,.23,"ESE","CLINTON CORNERS",41.8284,-73.7662,4149704,7345972
201306,75612,456533,4,.44,"NE","CLINTON CORNERS",41.8344,-73.7639,4150064,7345834
201306,75612,456533,5,.58,"NE","CLINTON CORNERS",41.8348,-73.7609,4150088,7345654
201307,75613,456539,1,1.85,"WNW","RICHMOND",44.4137,-73.0323,4424822,731938
201307,75613,456539,2,.53,"ESE","HINESBURG",44.3269,-73.1101,4419614,736606
201307,75613,456539,3,3.04,"E","HUNTINGTON CENTER",44.3033,-72.9087,4418198,7254522
201307,75613,456539,4,1.83,"ESE","BOLTON",44.3568,-72.8479,4421408,7250874
201307,75613,456644,1,2.02,"SE","EAST ROXBURY",44.0585,-72.6224,443510,7237344
201307,75613,456644,2,4.8,"SSW","ROXBURY",44.0344,-72.7621,442064,7245726
201307,75613,456644,3,2.23,"NNW","ROXBURY",44.1315,-72.7398,447890,7244388
201307,75613,456644,4,1.45,"E","NORTHFIELD",44.1532,-72.621,449192,7237260
201307,75613,457068,1,5,"NNE","GRANVILLE",44.0469,-72.8115,442814,7248690
201307,75613,457068,2,5.39,"N","GRANVILLE",44.058,-72.8503,443480,7251018
201307,75613,457068,3,.43,"NW","GRANVILLE",43.9843,-72.8562,4359058,7251372
201307,75613,457068,4,.77,"E","GRANVILLE",43.9795,-72.8346,4358770,7250076
201307,75613,458037,1,0,"N","WAITSFIELD",44.18,-72.82,4410800,7249200
201307,75613,458037,2,1.58,"N","WARREN SUGARBUSH ARP",44.1429,-72.8318,448574,7249908
201307,75613,458037,3,2.3,"SW","IRASVILLE",44.1537,-72.8586,449222,7251516
201307,75613,458037,4,.4,"WNW","ESTEY ARPT",44.2216,-72.8078,4413296,7248468
201307,75613,458037,5,2.28,"W","MIDDLESEX",44.2984,-72.7261,4417904,7243566
201307,75613,458037,6,1.66,"SSW","MIDDLESEX",44.2768,-72.6883,4416608,7241298
201305,75614,456506,1,1.04,"S","BENNION",40.6151,-111.9331,4036906,11155986
201305,75614,456542,1,0,"N","SALT LAKE CITY INTL",40.78,-111.97,4046800,11158200
201307,75615,456522,1,.44,"N","HELENA",32.0763,-82.9189,324578,8255134
201307,75615,456522,2,1.95,"ESE","MC RAE",32.0576,-82.8702,323456,8252212
201307,75615,456522,3,1.35,"E","WORKMORE",31.9333,-82.9073,3155998,8254438
201307,75615,456522,4,1.97,"NNE","COOK STILL",31.974,-83.0317,3158440,831902
201306,75616,456528,1,.34,"NW","SHARON",41.8838,-73.4841,4153028,7329046
201306,75616,456528,2,.85,"NE","SHARON",41.8873,-73.4668,4153238,7328008
201306,75616,456528,3,1.06,"ENE","SHARON",41.8847,-73.4604,4153082,7327624
201306,75616,456528,4,.39,"ENE","SHARON",41.8817,-73.4728,4152902,7328368
201306,75616,456528,5,.27,"ESE","SHARON",41.8783,-73.4753,4152698,7328518
201306,75616,456528,6,.28,"W","SHARON",41.8795,-73.4855,4152770,7329130
201305,75617,456546,1,10.24,"NE","GOLD HILL",40.28,-113.7,4016800,11342000
201305,75617,456548,1,8.78,"WSW","SYRACUSE",41.04,-112.23,412400,11213800
201305,75617,456551,1,15.63,"SSW","ARINOSA",40.5159,-113.7465,4030954,11344790
201305,75618,456570,1,.79,"NW","ELWOOD",40.277,-85.8419,4016620,8550514
201305,75618,456574,1,1.74,"SW","DUNDEE",40.25,-85.77,4015000,8546200
201305,75618,456578,1,1.9,"SSW","TIPTON",40.2563,-86.0681,4015378,864086
201305,75618,456578,2,2.02,"SSW","TIPTON",40.2541,-86.0678,4015246,864068
201305,75618,456578,3,2.08,"SSW","TIPTON",40.2541,-86.0702,4015246,864212
201305,75618,456578,4,1.97,"SSW","TIPTON",40.2562,-86.0707,4015372,864242
201307,75619,456572,1,5,"W","WILLSBORO PT",44.42,-73.4813,4425200,7328878
201307,75619,456572,2,4,"S","KEESEVILLE",44.4421,-73.48,4426526,7328800
201307,75619,456572,3,.34,"SSE","DOUGLASS",44.4758,-73.4163,4428548,7324978
201307,75619,456572,4,1.84,"SE","DOUGLASS",44.4595,-73.3962,4427570,7323772
201307,75619,456572,5,.51,"S","WILLSBORO",44.3627,-73.3986,4421762,7323916
201307,75619,456572,6,3.17,"WNW","WILLSBORO",44.3887,-73.4585,4423322,7327510
201307,75620,456583,1,.29,"E","ROSCOE",33.5005,-84.8151,3330030,8448906
201307,75620,456583,2,5.41,"NE","MC COLLUM",33.5005,-84.6283,3330030,8437698
201307,75620,456583,3,1.74,"SE","BEXTON",33.2506,-84.7306,3315036,8443836
201307,75620,456583,4,4.77,"WNW","GRANTVILLE",33.2506,-84.9087,3315036,8454522
201307,75620,456591,1,1.12,"WNW","DUGDOWN",33.8869,-85.2676,3353214,8516056
201307,75620,456591,2,2.81,"ENE","LATHAM",33.8869,-85.1255,3353214,857530
201307,75620,456591,3,1.6,"S","BUDAPEST",33.6968,-85.2203,3341808,8513218
201307,75620,456591,4,2.3,"S","HOOPER",33.6968,-85.332,3341808,8519920
201307,75620,456612,1,3.8,"SW","(FTY)FULTON CO ARPT",33.7398,-84.5652,3344388,8433912
201307,75620,456612,2,2.29,"ESE","ADAMSVILLE",33.7398,-84.4621,3344388,8427726
201307,75620,456612,3,.66,"NE","FIFE",33.5878,-84.5435,3335268,8432610
201307,75620,456612,4,3.99,"N","GOODES",33.5878,-84.667,3335268,8440020
201307,75620,456643,1,2.15,"NNW","CUMMING",34.23,-84.16,3413800,849600
201307,75620,456643,2,.57,"W","DUNN",34.23,-84.13,3413800,847800
201307,75620,456643,3,1.34,"WNW","MARS HILL CROSSROADS",34.16,-84.2,349600,8412000
201307,75620,456643,4,1.34,"WSW","BIG CREEK",34.11,-84.2,346600,8412000
201307,75620,456643,5,2.94,"WSW","BIG CREEK",34.11,-84.23,346600,8413800
201307,75620,456643,6,2.82,"SSW","DREW",34.16,-84.23,349600,8413800
201307,75620,456673,1,2.12,"WSW","GADDISTOWN",34.6851,-84.1125,3441106,846750
201307,75620,456673,2,2.63,"W","YOUNGSTOWN",34.8859,-84.0158,3453154,84948
201307,75620,456673,3,2.34,"WSW","TRACK ROCK",34.8859,-83.9075,3453154,8354450
201307,75620,456673,4,.72,"E","SUCHES",34.6818,-84.0076,3440908,84456
201307,75620,456687,1,1.87,"ESE","AMICALOLA",34.5357,-84.222,3432142,8413320
201307,75620,456687,2,3.25,"NE","AFTON",34.5357,-84.1929,3432142,8411574
201307,75620,456687,3,1.27,"ENE","AFTON",34.5044,-84.2083,3430264,8412498
201307,75620,456687,4,1.14,"WNW","AFTON",34.5044,-84.2493,3430264,8414958
201305,74898,456553,1,2.12,"NNW","LA FAYETTE",41.1484,-89.9853,418904,8959118
201305,75660,456727,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL STATION (CBBV2)",36.97,-76.11,3658200,766600
201305,75660,456729,1,0,"N","CAPE HENRY STATION (CHYV2)",36.94,-76.07,3656400,764200
201305,75661,456726,1,2.36,"NNE","MOUNTAIN REST",34.9,-83.13,3454000,837800
201305,75661,456728,1,1.38,"N","EASTATOE",34.97,-82.9,3458200,8254000
201305,75661,456731,1,3.85,"NNE","LATHAM",34.87,-82.52,3452200,8231200
201305,75661,456734,1,1.49,"SSW","SENECA",34.66,-82.96,3439600,8257600
201305,75661,456738,1,1.41,"NNE","GRAMLING",35.1,-82.125,356000,827500
201305,75661,456738,2,1.56,"SSW","NEW PROSPECT",35.109,-82.06,356540,823600
201305,75661,456744,1,.69,"S","PICKENS CO ARPT",34.81,-82.7,3448600,8242000
201305,75661,456750,1,.57,"W","TRAVELERS REST",34.97,-82.44,3458200,8226400
201305,75661,456752,1,1.79,"SW","(AND)ANDERSON CO ARP",34.48,-82.74,3428800,8244400
201305,75661,456753,1,1.14,"W","ANDERSON",34.5,-82.67,3430000,8240200
201305,75661,456754,1,0,"N","GREENVILLE",34.85,-82.4,3451000,8224000
201305,75661,456755,1,.88,"ESE","DONALDSON AFB",34.747,-82.355,3444820,8221300
201307,75662,469382,1,0,"N","MONTICELLO",30.54,-83.87,3032400,8352200
201307,75662,469383,1,2.51,"WNW","PINETTA",30.6092,-83.3858,3036552,8323148
201307,75662,469384,1,1.5,"WSW","APALACHEE REGIONAL PARK",30.4113,-84.1731,3024678,8410386
201307,75662,469385,1,1.42,"N","GREENVILLE",30.4906,-83.6309,3029436,8337854
201307,75662,469386,1,1.85,"SE","GORDON",30.8594,-86.2502,3051564,8615012
201307,75662,469387,1,2.14,"NNE","JACOBS",30.9202,-85.3823,3055212,8522938
201307,75662,469388,1,1.78,"E","NEW HARMONY",30.85,-86.25,3051000,8615000
201307,75662,469389,1,0,"N","MALONE",30.95,-85.16,3057000,859600
201307,75662,469389,2,0,"N","BASCOM",30.92,-85.11,3055200,856600
201307,75662,469390,1,1.5,"NNE","VERNON",30.64,-85.7,3038400,8542000
201307,75662,469391,1,.69,"S","ORANGE HILL",30.65,-85.51,3039000,8530600
201307,75662,469392,1,0,"N","BONIFAY",30.78,-85.68,3046800,8540800
201307,75662,469393,1,0,"N","CHATTAHOOCHEE",30.7,-84.84,3042000,8450400
201307,75662,469394,1,0,"N","LAKE TALQUIN",30.44,-84.55,3026400,8433000
201307,75662,469395,1,2.01,"NNW","CRYSTAL LAKE",30.4646,-85.698,3027876,8541880
201307,75662,469396,1,1.15,"S","BRADFORD",30.6333,-85.5495,3037998,8532970
201307,75662,469397,1,2.39,"SSW","DOUGLAS CROSSROADS",30.65,-85.99,3039000,8559400
201307,75662,469398,1,0,"N","REDBAY",30.59,-85.94,3035400,8556400
201307,75662,469399,1,1.03,"ESE","KILLEARN ESTATES",30.5057,-84.2034,3030342,8412204
201307,75662,469400,1,3.15,"NW","SIMSVILLE",30.71,-85.21,3042600,8512600
201307,75662,469401,1,3.05,"WSW","MARIANNA",30.76,-85.28,3045600,8516800
201307,75663,466914,1,.93,"S","BLACKWELL FIELD",31.4165,-85.6094,3124990,8536564
201307,75663,466915,1,.8,"SSW","BLACKWELL FIELD",31.4196,-85.6158,3125176,8536948
201307,75663,466916,1,.91,"NE","DEAN CHURCH RD",31.4095,-85.6392,3124570,8538352
201307,75663,466917,1,.78,"SSW","OZARK",31.43,-85.6462,3125800,8538772
201307,75663,466918,1,.67,"ENE","PLEASANT HILL",31.4252,-85.6605,3125512,8539630
201307,75663,466922,1,0,"N","EUNOLA",31.04,-85.84,312400,8550400
201307,75663,466924,1,.41,"WNW","WEEKS",31.1514,-86.1167,319084,867002
201307,75663,466926,1,2.16,"E","BLACKWOOD",31.3812,-85.3633,3122872,8521798
201307,75663,466927,1,.99,"SSE","HEADLAND",31.3359,-85.3367,3120154,8520202
201307,75663,466930,1,.7,"SE","OZARK",31.4342,-85.6302,3126052,8537812
201307,75663,469349,1,1.38,"N","CURRYTOWN",31.29,-85.52,3117400,8531200
201307,75663,469349,2,.12,"NE","PINCKARD",31.3111,-85.5385,3118666,8532310
201307,75663,469349,3,.68,"SW","PINCKARD",31.3038,-85.549,3118228,8532940
201307,75663,469349,4,1.18,"NNW","CURRYTOWN",31.2849,-85.5298,3117094,8531788
201307,75663,469350,1,.91,"NE","WICKSBURG",31.21,-85.61,3112600,8536600
201307,75663,469350,2,1.11,"N","WICKSBURG",31.2159,-85.6174,3112954,8537044
201307,75663,469350,3,.83,"N","WICKSBURG",31.2119,-85.6221,3112714,8537326
201307,75663,469350,4,.6,"NNE","WICKSBURG",31.2077,-85.6152,3112462,8536912
201307,75663,469351,1,1.37,"WSW","CURRYTOWN",31.26,-85.54,3115600,8532400
201307,75663,469351,2,1.68,"WSW","CURRYTOWN",31.2636,-85.5475,3115816,8532850
201307,75663,469351,3,1.45,"W","CURRYTOWN",31.2665,-85.5442,3115990,8532652
201307,75663,469351,4,1.27,"WSW","CURRYTOWN",31.2644,-85.5404,3115864,8532424
201307,75663,469352,1,1.22,"NNE","PINCKARD",31.3264,-85.5321,3119584,8531926
201307,75663,469352,2,1.28,"NE","PINCKARD",31.3238,-85.5255,3119428,8531530
201307,75663,469352,3,.37,"E","PINCKARD",31.3102,-85.5337,3118612,8532022
201307,75663,469352,4,.19,"NE","PINCKARD",31.312,-85.5377,3118720,8532262
201307,75663,469356,1,.21,"N","GENEVA",31.0331,-85.8703,311986,8552218
201307,75663,469356,2,.87,"NNW","GENEVA",31.0424,-85.8731,312544,8552386
201307,75663,469356,3,.8,"SW","GENEVA MUNICIPAL ARPT",31.0435,-85.8712,312610,8552272
201307,75663,469356,4,.41,"ENE","GENEVA",31.0332,-85.8641,311992,8551846
201307,75663,469357,1,.69,"N","OAK GROVE",31.09,-85.77,315400,8546200
201307,75663,469357,2,.62,"NE","OAK GROVE",31.0857,-85.7619,315142,8545714
201307,75663,469357,3,.11,"N","OAK GROVE",31.0815,-85.7703,314890,8546218
201307,75663,469357,4,.7,"NNW","OAK GROVE",31.0893,-85.7747,315358,8546482
201307,75663,469358,1,1,"NE","HENDRIX CROSSROAD",31.1321,-85.7006,317926,8542036
201307,75663,469358,2,1.08,"NE","HENDRIX CROSSROAD",31.1321,-85.6986,317926,8541916
201307,75663,469358,3,.8,"ENE","HENDRIX CROSSROAD",31.1258,-85.6983,317548,8541898
201307,75663,469358,4,.74,"ENE","HENDRIX CROSSROAD",31.1258,-85.6995,317548,8541970
201307,75664,463698,1,.86,"ENE","ENTERPRISE",31.3243,-85.8264,3119458,8549584
201307,75664,463699,1,1.77,"W","LEVEL PLAINS",31.3,-85.79,3118000,8547400
201307,75664,463700,1,1.18,"E","FORT RUCKER",31.34,-85.68,3120400,8540800
201307,75664,463702,1,0,"N","ENTERPRISE",31.32,-85.84,3119200,8550400
201307,75664,463704,1,0,"N","REHOBETH",31.13,-85.43,317800,8525800
201307,75664,463704,2,0,"N","GORDON",31.14,-85.09,318400,855400
201307,75664,463705,1,.67,"N","OZARK",31.4497,-85.6405,3126982,8538430
201307,75664,463707,1,2.72,"SW","ZOAR",31.51,-86.13,3130600,867800
201307,75664,468166,1,1.02,"W","GOLDBERG FIELD",31.4105,-85.4674,3124630,8528044
201307,75664,468172,1,1.37,"ENE","MIDLAND CITY",31.32,-85.47,3119200,8528200
201307,75664,468172,2,1.26,"E","MIDLAND CITY",31.3133,-85.469,3118798,8528140
201307,75664,468172,3,1.31,"WSW","(DHN)NAPIER FIELD",31.3127,-85.4605,3118762,8527630
201307,75664,468172,4,1.37,"W","(DHN)NAPIER FIELD",31.3205,-85.4633,3119230,8527798
201307,75664,468174,1,1.08,"SW","DILLARD",31.5001,-85.7142,3130006,8542852
201307,75664,468174,2,1.16,"SW","DILLARD",31.4974,-85.713,3129844,8542780
201307,75664,468174,3,.98,"SSW","DILLARD",31.4977,-85.7084,3129862,8542504
201307,75664,468174,4,.84,"SW","DILLARD",31.5007,-85.7093,3130042,8542558
201307,75665,463669,1,2.25,"SE","FACEVILLE",30.73,-84.6,3043800,8436000
201307,75665,463670,1,3.01,"S","DIXIE",30.737,-83.6685,3044220,8340110
201307,75665,463679,1,0,"N","BAINBRIDGE",30.9,-84.57,3054000,8434200
201305,75666,456735,1,19.25,"N","AGUADA",18.3986,-67.1632,1823916,679792
201305,75666,456735,2,19.08,"N","AGUADA",18.3958,-67.1546,1823748,679276
201305,75666,456735,3,19.35,"N","AGUADA",18.3996,-67.1551,1823976,679306
201305,75666,456735,4,19.34,"N","AGUADA",18.3998,-67.1618,1823988,679708
201305,75666,456736,1,1.87,"ESE","NAGUABO",18.2111,-65.7031,1812666,6542186
201305,75666,456736,2,1.95,"ESE","NAGUABO",18.2051,-65.7047,1812306,6542282
201305,75666,456736,3,1.16,"ESE","NAGUABO",18.2139,-65.7136,1812834,6542816
201305,75666,456736,4,1.57,"ESE","NAGUABO",18.215,-65.7067,1812900,6542402
201305,75666,456749,1,1.74,"S","NAGUABO",18.1948,-65.7305,1811688,6543830
201305,75666,456749,2,.84,"SE","NAGUABO",18.2128,-65.7197,1812768,6543182
201305,75666,456749,3,.44,"SSE","NAGUABO",18.2141,-65.7274,1812846,6543644
201305,75666,456749,4,1.53,"SSW","NAGUABO",18.1985,-65.736,1811910,6544160
201305,75666,456763,1,.76,"E","DORADO",18.428,-66.2686,1825680,6616116
201305,75666,456763,2,.76,"ENE","DORADO",18.4352,-66.2697,1826112,6616182
201305,75666,456763,3,1.15,"ENE","DORADO",18.4353,-66.2634,1826118,6615804
201305,75666,456763,4,1.15,"E","DORADO",18.4283,-66.2626,1825698,6615756
201305,75666,456770,1,8.96,"NW","GUAYNABO",18.4228,-66.1254,1825368,667524
201305,75666,456770,2,8.69,"NW","GUAYNABO",18.4211,-66.1214,1825266,667284
201305,75666,456770,3,8.8,"NW","GUAYNABO",18.4236,-66.1211,1825416,667266
201305,75666,456770,4,8.99,"NW","GUAYNABO",18.4239,-66.125,1825434,667500
201305,75666,456779,1,1.59,"NW","CATANO",18.4473,-66.1361,1826838,668166
201305,75666,456779,2,1.58,"WNW","CATANO",18.4419,-66.1406,1826514,668436
201305,75666,456779,3,.79,"NW","CATANO",18.4376,-66.1289,1826256,667734
201305,75666,456779,4,1.09,"NW","CATANO",18.4426,-66.13,1826556,667800
201305,75666,456962,1,0,"N","NAGUABO",18.22,-65.73,1813200,6543800
201306,75302,454933,2,2.28,"WNW","EATONVILLE",43.0874,-74.9941,435244,7459646
201306,75302,454933,3,1.91,"W","EATONVILLE",43.0824,-74.9877,434944,7459262
201306,75302,454933,4,1.77,"W","EATONVILLE",43.0818,-74.985,434908,7459100
201306,75302,454933,5,1.79,"W","EATONVILLE",43.0849,-74.9848,435094,7459088
201306,75302,454933,6,2.15,"WNW","EATONVILLE",43.0924,-74.9892,435544,7459352
201306,75302,454942,1,1.49,"W","EATONVILLE",43.0765,-74.979,434590,7458740
201306,75302,454942,2,1.55,"WSW","EATONVILLE",43.0746,-74.9798,434476,7458788
201306,75302,454942,3,1.33,"WSW","EATONVILLE",43.0752,-74.9756,434512,7458536
201306,75302,454942,4,1.19,"WSW","EATONVILLE",43.0755,-74.9727,434530,7458362
201306,75302,454942,5,.87,"WSW","EATONVILLE",43.0764,-74.9666,434584,7457996
201306,75302,454942,6,.78,"WSW","EATONVILLE",43.0777,-74.9652,434662,7457912
201306,75302,454950,1,1.66,"N","EATONVILLE",43.104,-74.9471,436240,7456826
201306,75302,454950,2,1.65,"N","EATONVILLE",43.1038,-74.9506,436228,7457036
201306,75302,454950,3,1.25,"N","EATONVILLE",43.0982,-74.9493,435892,7456958
201306,75302,454950,4,.86,"NNE","EATONVILLE",43.0918,-74.9448,435508,7456688
201306,75302,454950,5,.75,"NE","EATONVILLE",43.0876,-74.9395,435256,7456370
201306,75302,454950,6,.96,"NE","EATONVILLE",43.0885,-74.935,435310,7456100
201306,75302,454950,7,1.39,"N","EATONVILLE",43.0999,-74.9451,435994,7456706
201306,75302,454952,1,.91,"NW","EAST SCHUYLER",43.0592,-75.0829,433552,754974
201306,75302,454952,2,.91,"NW","EAST SCHUYLER",43.0582,-75.0843,433492,755058
201306,75302,454952,3,.63,"NW","EAST SCHUYLER",43.0562,-75.0793,433372,754758
201306,75302,454952,4,.06,"NNW","EAST SCHUYLER",43.0508,-75.0703,433048,754218
201306,75302,454952,5,.13,"NNE","EAST SCHUYLER",43.0516,-75.0688,433096,754128
201306,75302,454955,1,1.74,"ESE","HARBOR",43.071,-75.1178,434260,757068
201306,75302,454955,2,1.67,"ESE","HARBOR",43.0687,-75.1208,434122,757248
201306,75302,454955,3,2.12,"ENE","FRANKFORT CENTER",43.0637,-75.1125,433822,756750
201306,75302,454955,4,2.07,"W","JOHNSON CORNERS",43.0647,-75.1103,433882,756618
201306,75302,454958,1,3,"WNW","EATONVILLE",43.0889,-75.0083,435334,75498
201306,75302,454958,2,2.99,"W","EATONVILLE",43.0876,-75.0083,435256,75498
201306,75302,454958,3,2.81,"W","EATONVILLE",43.0876,-75.0048,435256,75288
201306,75302,454958,4,2.79,"WNW","EATONVILLE",43.0886,-75.004,435316,75240
201307,75303,454953,1,0,"N","WEST KNOXVILLE",35.97,-83.95,3558200,8357000
201307,75303,454957,1,.89,"SE","BLAINE",36.14,-83.69,368400,8341400
201307,75303,454959,1,.69,"N","BEAN STATION",36.34,-83.28,3620400,8316800
201307,75303,454960,1,.56,"W","SURGOINSVILLE",36.47,-82.86,3628200,8251600
201307,75303,454962,1,.56,"E","WHITWELL",35.2,-85.52,3512000,8531200
201307,75303,454963,1,1.32,"WSW","FIVE PTS",35.44,-85.04,3526400,852400
201307,75303,454964,1,1.38,"S","RATHBURN",35.26,-85.17,3515600,8510200
201307,75303,454967,1,1.83,"WSW","HAVERON CHAPEL",35.01,-85.81,35600,8548600
201307,75303,467032,1,2,"NW","SOUTH PITTSBURG",35.0505,-85.725,353030,8543500
201307,75303,467032,2,2,"NE","SOUTH PITTSBURG",35.0505,-85.675,353030,8540500
201307,75303,467032,3,3,"SSE","SOUTH PITTSBURG",34.9899,-85.6797,3459394,8540782
201307,75303,467032,4,3,"SSW","SOUTH PITTSBURG",34.9899,-85.7203,3459394,8543218
201307,75303,467033,1,2,"NW","SOUTH PITTSBURG",35.0505,-85.725,353030,8543500
201307,75303,467033,2,2,"NE","SOUTH PITTSBURG",35.0505,-85.675,353030,8540500
201307,75303,467033,3,3,"SSE","SOUTH PITTSBURG",34.9899,-85.6797,3459394,8540782
201307,75303,467033,4,3,"SSW","SOUTH PITTSBURG",34.9899,-85.7203,3459394,8543218
201307,75303,467034,1,2,"SE","HAMPTON",36.2595,-82.1446,3615570,828676
201307,75303,467034,2,1,"NW","HAMPTON",36.2902,-82.1827,3617412,8210962
201305,75304,454954,1,11.34,"NW","BUFFALO",36.95,-99.77,3657000,9946200
201305,75304,454956,1,1.38,"S","BUFFALO",36.81,-99.63,3648600,9937800
201305,75305,454969,1,.52,"E","GRANGER",41.75,-86.11,4145000,866600
201306,75306,457804,1,13.16,"SSE","NEW LEIPZIG",46.19,-101.86,4611400,10151600
201306,75306,457805,1,7.6,"N","NAPOLEON",46.61,-99.77,4636600,9946200
201306,75306,457808,1,13.31,"SSE","STEELE",46.67,-99.8,4640200,9948000
201306,75306,457809,1,13.31,"SSE","STEELE",46.67,-99.8,4640200,9948000
201306,75306,457810,1,3.82,"W","LINTON MUNI ARPT",46.22,-100.31,4613200,10018600
201306,75306,457914,1,13.16,"SSE","NEW LEIPZIG",46.19,-101.86,4611400,10151600
201306,75306,457915,1,.48,"W","HETTINGER ARPT",46.02,-102.66,461200,10239600
201306,75306,457916,1,.95,"W","STEELE",46.85,-99.92,4651000,9955200
201306,75306,457917,1,4.93,"S","STEELE",46.78,-99.92,4646800,9955200
201306,75306,457919,1,4.93,"S","STEELE",46.78,-99.92,4646800,9955200
201306,75306,457920,1,3.58,"SSW","STEELE",46.8,-99.92,4648000,9955200
201306,75306,457921,1,5.04,"NNW","STEELE MUNI ARPT",46.92,-100.01,4655200,100600
201306,75306,457922,1,4,"S","STEELE",46.7921,-99.9,4647526,9954000
201306,75306,457924,1,6,"NW","STEELE",46.9114,-99.9898,4654684,9959388
